"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1991121781965631783","Wed Nov 19 12:30:00 +0000 2025","231","WE'RE NOT DONE YET... Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover ... BUT JAPANESE VERSION! https://t.co/C9WsoMawOf ⏰ 2025.11.22 | 17:00 WIB @AkemiNekomachi @daem_MIA @ReynardBlanc 熱い炎のような君に恋を、落ちた #GRXXX https://t.co/tKHigmcM8X","1991121781965631783","https://pbs.twimg.com/media/G6FVXQ6bgAA89JJ.jpg","","ja","","0","9","57","https://x.com/undefined/status/1991121781965631783","1519796360156901377",
"1991121780287631631","Wed Nov 19 12:30:00 +0000 2025","217","WE'RE NOT DONE YET... Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover ... BUT JAPANESE VERSION! https://t.co/SCMsqTT6yx ⏰ 2025.11.22 | 17:00 WIB @AkemiNekomachi @AveKanehoshii @ReynardBlanc 君を掴むなら　二度と眠らない... #GRXXX https://t.co/9m9hTxoUaS","1991121780287631631","https://pbs.twimg.com/media/G57xX8QboAAB2eF.jpg","","ja","","6","6","64","https://x.com/undefined/status/1991121780287631631","1289835448185917445",
"1991121780082160124","Wed Nov 19 12:30:00 +0000 2025","174","WE'RE NOT DONE YET... Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover ... BUT JAPANESE VERSION! https://t.co/Ww2wYRdtfr ⏰ 2025.11.22 | 17:00 WIB @AkemiNekomachi @AveKanehoshii @daem_MIA 開けてよ...~ #GRXXX https://t.co/W7xKw7xQmp","1991121780082160124","https://pbs.twimg.com/media/G58-9SXboAAZF0-.jpg","","ja","","0","3","49","https://x.com/undefined/status/1991121780082160124","1270044579232804866",
"1991065984346857507","Wed Nov 19 08:48:17 +0000 2025","0","#2 Alamak by Rizky Febian Adrian Khalif with Faliza &amp; Khaira #Top20Lokal","1991065984346857507","","","in","","0","0","0","https://x.com/undefined/status/1991065984346857507","122141146",
"1991004317252530492","Wed Nov 19 04:43:14 +0000 2025","2","Rizky Febian &amp; Adrian Khalif - Alamak (Official Lyric Video) https://t.co/XPB0a2wikI via @YouTube","1991004317252530492","","","in","","0","0","1","https://x.com/undefined/status/1991004317252530492","780331081",
"1990741882486599935","Tue Nov 18 11:20:25 +0000 2025","0","Ini dia The Champ Minggu ini di YAMAHA INDO 19. Masih ada Rizky Febian &amp; Adrian Khalif dengan single Alamak. Acara ini di persembahkan oleh YAMAHA. https://t.co/muVTkWmJsQ","1990741882486599935","https://pbs.twimg.com/media/G6CJMAQaAAA2E4t.jpg","","in","","0","0","0","https://x.com/undefined/status/1990741882486599935","1241969261934866432",
"1990667944494616825","Tue Nov 18 10:53:56 +0000 2025","1","@HyakkiGakuen . rizky febian - alamak","1990735215648551023","","HyakkiGakuen","in","","0","0","0","https://x.com/undefined/status/1990735215648551023","2551228770",
"1990647409534513239","Tue Nov 18 10:52:04 +0000 2025","9","@buryamgacor Iyaahaha ngakak pas bagian itu setter dari rizky febian sangat alamak ! Sepertinya Kunto Aji butuh rehat yak poin ke poin sperti lagunya rumah ke rumah eh itu bukan lagunya dia ya? ","1990734747903902077","","buryamgacor","in","","0","0","2","https://x.com/undefined/status/1990734747903902077","138682064",
"1990631046220820923","Tue Nov 18 04:00:00 +0000 2025","0"," 1. Alamak - @rizky_febian ft. @mrmenawan ↔️ 2. Sedia Aku Sebelum Hujan - @idgilove ⬆️ 3. Kacamata - @afgan___ ↔️ 4. Elu-elukan - @juicyluicyband #TanggaLagu #LaguJuara E47/2025 https://t.co/Dxqom5g17f","1990631046220820923","","","in","","0","0","0","https://x.com/undefined/status/1990631046220820923","4858988537",
"1990603846767554740","Tue Nov 18 02:11:55 +0000 2025","0","sedang memutarkan : rizky febian feat adrian khalif : alamak https://t.co/DUiCtkR75k","1990603846767554740","","","in","","0","0","0","https://x.com/undefined/status/1990603846767554740","833157248",
"1990410893046198521","Mon Nov 17 13:25:11 +0000 2025","0","ROOM 4 nyanyiin reffnya alamak - rizky febian tapi huruf vokalnya diganti i :3 WAKTUNYA 3 MENIT","1990410893046198521","","","in","","3","17","0","https://x.com/undefined/status/1990410893046198521","1980241132060839936",
"1990389461855707575","Mon Nov 17 12:00:02 +0000 2025","526","Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover https://t.co/hREm4HddXR ⏰ 2025.11.19 | 19:00 WIB @AveKanehoshii @daem_MIA @ReynardBlanc Kalau ada 9 nyawa aku maunya sama kamu aja semuanya~ #GRXXX https://t.co/NsWaFJv6ky","1990389461855707575","https://pbs.twimg.com/media/G58uGu_awAAkgoF.jpg","","in","","7","21","127","https://x.com/undefined/status/1990389461855707575","1256642339113594880",
"1990389459083509984","Mon Nov 17 12:00:01 +0000 2025","405","Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover https://t.co/5GDGoXOsAj ⏰ 2025.11.19 | 19:00 WIB @AkemiNekomachi @AveKanehoshii @daem_MIA Dia buatku terkesima.....~ #GRXXX https://t.co/CiQCk142MU","1990389459083509984","https://pbs.twimg.com/media/G58-Q84bQAAl31t.jpg","","in","","5","12","97","https://x.com/undefined/status/1990389459083509984","1270044579232804866",
"1990389456445362540","Mon Nov 17 12:00:00 +0000 2025","408","Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover https://t.co/zodcSrjYHq ⏰ 2025.11.19 | 19:00 WIB @AkemiNekomachi @daem_MIA @ReynardBlanc Naga-naganya kutelah jatuh... cinta? #GRXXX https://t.co/gIyspdT7AQ","1990389456445362540","https://pbs.twimg.com/media/G58tcBfaQAAIIpZ.jpg","","in","","6","17","88","https://x.com/undefined/status/1990389456445362540","1519796360156901377",
"1990389455820046438","Mon Nov 17 12:00:00 +0000 2025","305","Alamak - Rizky Febian &amp; Adrian Khalif / GRXXX Cover https://t.co/0wziYZMSgs ⏰ 2025.11.19 | 19:00 WIB @AkemiNekomachi @AveKanehoshii @ReynardBlanc Langit lagi bagus-bagusnya... #GRXXX https://t.co/C57xuuaokh","1990389455820046438","https://pbs.twimg.com/media/G58_OenbwAAwChM.jpg","","in","","2","23","89","https://x.com/undefined/status/1990389455820046438","1289835448185917445",
"1990305040347832673","Mon Nov 17 06:24:34 +0000 2025","0","#OpeningTrack Alamak - @rizky_febian #Opluss with #Ita @dutafm_ambon","1990305040347832673","","","en","","0","0","0","https://x.com/undefined/status/1990305040347832673","1271045864744574982",
"1990065346502386162","Sun Nov 16 14:32:06 +0000 2025","0","dijepang nyanyi lagu jepang kalau tbtb khemjira asia tour mampir ke indo nyanyinya rizky febian yg alamak kali ya BUSET NANGIS AJA APA GUA","1990065346502386162","","","in","","0","0","0","https://x.com/undefined/status/1990065346502386162","1797241088744595457",
"1990050760462389758","Sun Nov 16 13:34:09 +0000 2025","4","bukankah ini my *bgm : alamak - Rizky febian ft Adrian Khalif* #STELLA #Hearts2Hearts #하츠투하츠 https://t.co/2n7xpzTLJX","1990050760462389758","https://pbs.twimg.com/amplify_video_thumb/1990047745328173056/img/nJU4gd-9YOajErBl.jpg","","in","","0","0","0","https://x.com/undefined/status/1990050760462389758","1979892216459112448",
"1990030374748217824","Sun Nov 16 12:55:51 +0000 2025","0","@MikkiDawn Bismillahirrahmanirrahim Alamak - Rizky Febian Kacamata - Afgan Love is an open door - frozen intinya Kereta kencan - hivi Satu-satunya - hivi As time goes by - BOYNEXTDOOR 20 - BOYNEXTDOOR Overdrive - TWS Last Festival - TWS Path - NIKI Dependent - Keenan Te","1990041122908127381","","MikkiDawn","in","","0","1","0","https://x.com/undefined/status/1990041122908127381","3294467251",
"1990037373879816688","Sun Nov 16 12:40:57 +0000 2025","1","On Repeat 2025 Alamak - Rizky Febian Adrian Khalif Titik Nadir - Kahitna Monita Tahalea Tetap Bukan Kamu - Raisa Rony Parulian Adu Bola Mata - Tiara Andini Kemarilah Tenang - Mahalini Kata Kata - Ziva Magnolya Kacamata - Afgan Jurus Jitu - HARRA Gabriela - KATSEYE GO! - CORTIS","1990037373879816688","","","in","","0","0","0","https://x.com/undefined/status/1990037373879816688","300159942",
"1989725264558133273","Sat Nov 15 16:10:42 +0000 2025","0","@MikkiDawn Hai gw kembali Rewrite the star - yg biru As time goes by - boynextdoor Mejikuhibiu kasih aba-aba attached - tenxi naykilla sama jemsi Lucky to be loved - tws Alamak - rizky febian Kacamata - afgan","1989727769094509014","","MikkiDawn","in","","0","4","0","https://x.com/undefined/status/1989727769094509014","3294467251",
"1989650359523082702","Sat Nov 15 11:52:32 +0000 2025","0","ㅤ 7. Rizky Febian - Alamak ▶︎ ၊၊||၊|။||||။‌‌‌‌၊| 3:29 ㅤ","1989662799556129025","","pelikrindu","ko","","0","1","0","https://x.com/undefined/status/1989662799556129025","1974305229857525760",
"1989306347192820089","Sat Nov 15 06:56:21 +0000 2025","0","@infoordal_id @eaJPark @RajawaliIndo @pocketzsvn @NadhirulBLB @f_fitria Kebayang kalau dia nyanyi lagu Alamak-Rizky Febian pasti cocok banget sama Tema tour 1/9. Jadinya kalau ada 9 nyawa mau sama @eaJPark aja","1989588262001037398","","afrafatah28","in","","0","0","0","https://x.com/undefined/status/1989588262001037398","481056621",
"1989345012581269767","Fri Nov 14 14:49:45 +0000 2025","1","PlayNow || @rizky_febian ft @mrmenawan - Alamak di 100 4 @RewakoFm #REMPE #REwakoMusikPopulEr bareng Ipit. https://t.co/hXObeHBzII","1989345012581269767","https://pbs.twimg.com/media/G5uStDXbMAAKTpr.jpg","","in","","0","1","0","https://x.com/undefined/status/1989345012581269767","2489736132",
"1989003328613994793","Fri Nov 14 01:52:14 +0000 2025","1","@tftdino Satu Bulan Bernadya Alamak Rizky Febian feat. Adrian Khalif","1989149343329423463","","tftdino","in","","0","0","0","https://x.com/undefined/status/1989149343329423463","3123818165",
"1987723182338670763","Mon Nov 10 06:58:59 +0000 2025","0","@lapakPSH Alamak - Rizky Febian Semenjak Ada Dirimu - Hivi","1987776986228674809","","lapakPSH","in","","0","0","1","https://x.com/undefined/status/1987776986228674809","1432198861888524291",
"1987723182338670763","Mon Nov 10 03:26:47 +0000 2025","0","@lapakPSH Alamak - Rizky Febian Good Enough - Xdinary Heroes","1987723586296267055","","lapakPSH","en","","0","0","1","https://x.com/undefined/status/1987723586296267055","1313112088823255040",
"1987696059091759121","Mon Nov 10 01:37:24 +0000 2025","0","itu edit tdnya pake bgm alamak rizky febian","1987696059091759121","","","in","","0","0","0","https://x.com/undefined/status/1987696059091759121","1019962523678732288",
"1987514305752051995","Sun Nov 09 13:40:31 +0000 2025","0","@sooyabean_ ALAMAK BY RIZKY FEBIAN #CERTIFIEDNGORTIS #CORTIS","1987515648004776234","","sooyabean_","in","","0","1","0","https://x.com/undefined/status/1987515648004776234","1588685319041187840",
"1987473649490973171","Sun Nov 09 10:53:38 +0000 2025","0","Seriusan ini setiap hari muterin lagunya Rizky Febian - alamak ini si bos lagi jatuh cinta ke part berapa sih ","1987473649490973171","","","in","","0","0","0","https://x.com/undefined/status/1987473649490973171","918114302220910593",
"1987440611679756451","Sun Nov 09 08:42:21 +0000 2025","0","Kalau misal jebewan ke indo mungkin bakal nyanyiin Alamak - Rizky Febian itu deh. Cocok banget sama mereka","1987440611679756451","","","in","","0","0","0","https://x.com/undefined/status/1987440611679756451","4749091016",
"1987422836240339235","Sun Nov 09 07:43:39 +0000 2025","1","@neroelmity tyla - chanel le sserafim - pearlies rizky febian - alamak hivi - pelangi","1987425841358512598","","neroelmity","in","","0","0","0","https://x.com/undefined/status/1987425841358512598","2388968193",
"1987402074825630196","Sun Nov 09 06:09:13 +0000 2025","8","Jacob cover Alamak by Rizky Febian ft. Adrian Khalif 251108 (ver 1) #THEBOYZ #더보이즈 #THEBLAZE_in_JAKARTA #todayissangyeon #jacob #theboyz #jacobbae #alamak https://t.co/ThcZlt5zux","1987402074825630196","https://pbs.twimg.com/ext_tw_video_thumb/1987401982534184960/pu/img/KgJLPw6vbfdrfp9v.jpg","","in","","0","0","3","https://x.com/undefined/status/1987402074825630196","1139370611384307712",
"1987370983087611981","Sun Nov 09 04:08:29 +0000 2025","0","@therevotuka Alamak - Rizky Febian","1987371691002241479","","therevotuka","in","","0","0","0","https://x.com/undefined/status/1987371691002241479","1507016655943380999",
"1987370601737073036","Sun Nov 09 04:04:09 +0000 2025","681","Original artists Rizky Febian &amp; Adrian Khalif reposted Cobie's cover of Alamak on their instastories!! And commented on IG! #THEBOYZ #더보이즈 #JACOB #제이콥 @THEBOYZ_officl https://t.co/9pA7iaJ5rX","1987370601737073036","https://pbs.twimg.com/media/G5SPB8xWQAArXWz.jpg","","en","","13","0","167","https://x.com/undefined/status/1987370601737073036","1302487656874598401",
"1987359905557455151","Sun Nov 09 03:21:39 +0000 2025","15","Rizky Febian &amp; Adrian Khalif - Alamak cover by Jacob The Boyz #제이콥 #JACOB #THEBLAZE_in_JAKARTA https://t.co/PztSN5Rn7Z","1987359905557455151","https://pbs.twimg.com/ext_tw_video_thumb/1987359682508562435/pu/img/9ADlW9s52dQYzfR5.jpg","","in","","0","0","7","https://x.com/undefined/status/1987359905557455151","1364622174057717760",
"1987176366480237020","Sat Nov 08 15:12:20 +0000 2025","45","Jacob cover Alamak by Rizky Febian ft. Adrian Khalif #THEBOYZ #더보이즈 #THEBLAZE_in_JAKARTA https://t.co/02Gtyeq8aJ","1987176366480237020","https://pbs.twimg.com/amplify_video_thumb/1987176010845200389/img/GOp_OKAM_jNRlivg.jpg","","in","","0","0","12","https://x.com/undefined/status/1987176366480237020","1401034043441876992",
"1618239299488739328","Sat Nov 08 12:53:25 +0000 2025","4","251108 pajama karaoke by Jacob 6️⃣6️⃣ Alamak by Rizky Febian &amp; Adrian Khalif #제이콥 #Jacob https://t.co/dg8w0qs1nU","1987141406344028402","https://pbs.twimg.com/amplify_video_thumb/1987141321912717312/img/_CFjMdc0v6jlkixq.jpg","cobcob_bae","in","","0","1","0","https://x.com/undefined/status/1987141406344028402","1076507023359979520",
"1987127945052496361","Sat Nov 08 11:59:55 +0000 2025","0","bisa egk ya kalo jebes ke indo mereka cover lagu nya rizky febian yg alamak wkwkwkwkwk ","1987127945052496361","","","in","","0","0","0","https://x.com/undefined/status/1987127945052496361","1901846320803151872",
"1987126026410103068","Sat Nov 08 11:52:18 +0000 2025","70","251108 The Blaze in JKT #JACOB ALAMAK - @rizky_febian #THEBLAZE_in_JAKARTA #THEBOYZ https://t.co/nT4vXoS0dc","1987126026410103068","https://pbs.twimg.com/amplify_video_thumb/1987125783144591360/img/HiKA3Z_xCl58genJ.jpg","","in","","3","0","48","https://x.com/undefined/status/1987126026410103068","1461029743113867264",
"1987117797017886794","Sat Nov 08 11:19:36 +0000 2025","18","251108 THE BOYZ JACOB SINGING ALAMAK BY RIZKY FEBIAN #JACOB #COVER #THEBOYZ #더보이즈 #THEBLAZE #더블레이즈 #THEBLAZE_in_JAKARTA https://t.co/61SSabPHWw","1987117797017886794","https://pbs.twimg.com/amplify_video_thumb/1987117425566048256/img/-_lT7ikFrbi-l9dB.jpg","","in","","1","0","6","https://x.com/undefined/status/1987117797017886794","2477761639",
"1987110173853557161","Sat Nov 08 10:49:18 +0000 2025","1","pernah gak kepikiran idol kpop nyanyi lagu alamak rizky febian? https://t.co/x5RwehD7gu","1987110173853557161","https://pbs.twimg.com/amplify_video_thumb/1987104498448539649/img/FrRxLibKnCboc-HS.jpg","","in","","0","1","0","https://x.com/undefined/status/1987110173853557161","1223202957052612608",
"1987109832290390301","Sat Nov 08 10:47:57 +0000 2025","63","jacob - alamak (rizky febian &amp; adrian khalif) #THEBLAZE_in_JAKARTA #더보이즈 #THEBOYZ #JACOB https://t.co/8989zPJDyW","1987109832290390301","https://pbs.twimg.com/ext_tw_video_thumb/1987109674966261761/pu/img/4eG_K-BBTlDGsEJN.jpg","","in","","0","0","25","https://x.com/undefined/status/1987109832290390301","1399973667228950530",
"1987109128829813236","Sat Nov 08 10:45:09 +0000 2025","300","-star Jacob The Boyz cover lagu alamak by rizky febian &amp; adrian khalif di konser Jakarta hari ini https://t.co/teVa3aPb80","1987109128829813236","https://pbs.twimg.com/amplify_video_thumb/1987104498448539649/img/FrRxLibKnCboc-HS.jpg","","in","","12","1","75","https://x.com/undefined/status/1987109128829813236","1210342758029807616",
"1987103597524623867","Sat Nov 08 10:23:10 +0000 2025","218","JACOB NYANYI ALAMAK BY RIZKY FEBIAN &amp; ADRIAN KHALIF #JACOB #제이콥 #THEBOYZ #더보이즈 #THEBLAZE #더블레이즈 #THEBLAZE_in_JAKARTA https://t.co/X1zYaTfTz6","1987103597524623867","https://pbs.twimg.com/amplify_video_thumb/1987103317965873156/img/OdUpTQAy4qcgZZgB.jpg","","in","","17","0","99","https://x.com/undefined/status/1987103597524623867","1103686384471048194",
"1987102940671480297","Sat Nov 08 10:20:34 +0000 2025","195","jacob sang alamak by rizky febian &amp; adrian khalif!! #더보이즈 #THEBLAZE_in_JAKARTA https://t.co/1j2GLI45sh","1987102940671480297","https://pbs.twimg.com/amplify_video_thumb/1987102787818369024/img/T65tLJYEToK-hmi-.jpg","","in","","24","2","98","https://x.com/undefined/status/1987102940671480297","1114040082107785217",
"1987063621302825165","Sat Nov 08 08:40:39 +0000 2025","1","@NGASOHaruto Multo - cup of joe Alamak - rizky febian Fujii kaze - shinunoga e-wa","1987077798406856916","","NGASOHaruto","in","","0","0","0","https://x.com/undefined/status/1987077798406856916","3294532833",
"1986713728394371230","Sat Nov 08 03:58:06 +0000 2025","1","@sembilanyawa ohhh km lom tau lagu rizky febian yg alamak itu liriknya kalau adaa sembilan nyawaa lewat mulu di sosmedkuuu","1987006690508812452","","sembilanyawa","in","","0","2","0","https://x.com/undefined/status/1987006690508812452","1942492996404142080",
"1986962333693059496","Sat Nov 08 01:01:50 +0000 2025","0","Kok ga ada Alamak - Rizky Febian ya? Benci banget sama musik Indonesia? Ckck","1986962333693059496","","","in","","0","1","0","https://x.com/undefined/status/1986962333693059496","57320702",
